17:26:31,-31.98551178213843
17:26:33,-30.72509992890761
17:26:34,-31.28583399185991
17:26:36,-30.484132239709307
17:26:37,-29.868712689362717
17:26:38,-29.475924228068738
17:26:40,-30.017674058498514
17:26:41,-31.37610941910285
17:26:42,-30.93755133172619
17:26:44,-31.828358838934477
17:26:45,-31.55275549273755
17:26:47,-30.879664479036535
17:26:48,-29.056200689359166
17:26:49,-31.316197196291537
17:26:51,-32.648725108987726
17:26:52,-30.707096194693793
17:26:53,-37.79843780318461
17:26:55,-35.7199441594631
17:26:56,-35.05646716403577
17:26:57,-32.977766958701594
17:26:59,-35.58816921901187
17:27:0,-33.46807004901064
17:27:2,-34.639534394335655
17:27:3,-35.743256389838706
17:27:4,-34.560682376165765
17:27:6,-37.5207551764223
17:27:7,-35.51569030084826
17:27:8,-35.28177407464442
17:27:10,-35.20733081846228
17:27:11,-38.24333694635997
17:27:13,-39.38729734330074
17:27:14,-41.0326795810102
17:27:15,-40.26403541634987
17:27:17,-38.91768400206799
17:27:18,-38.603200850380134
17:27:20,-39.83975199915473
17:27:21,-40.109919702789725
17:27:22,-39.18374183338792
17:27:24,-39.98911497080715
17:27:25,-38.67100226146826
17:27:26,-41.6903534240508
17:27:28,-41.482766882859536
17:27:29,-42.04847937449158
17:27:31,-44.145125565512735
17:27:32,-42.786999987452404
17:27:33,-41.64321040500178
17:27:35,-41.35775007482742
17:27:36,-42.03117877836448
17:27:38,-37.3550620099125
17:27:39,-40.459491141888115
17:27:40,-42.39752467619066
17:27:42,-42.01498942487924
17:27:43,-37.581593068122224
17:27:45,-39.69431801813274
17:27:46,-41.513628040794366
17:27:47,-41.63891992136424
17:27:49,-38.309396711316865
17:27:50,-40.707776121699766
17:27:52,-39.95435602885343
17:27:53,-37.554262014038684
17:27:54,-36.561512748391856
17:27:56,-37.59905327801562
17:27:57,-34.80784099599066
17:27:59,-37.56696282177832
17:28:0,-35.23811085166869
17:28:1,-34.5041169153247
17:28:3,-38.447078741733925
17:28:4,-34.98210139948832
17:28:6,-33.260212127247556
17:28:7,-34.639337553184596
17:28:8,-36.931299782898755
17:28:10,-30.269067525542916
17:28:11,-36.80005090025679
17:28:13,-33.62589887664792
17:28:14,-33.26389765949495
17:28:15,-34.84020185076008
17:28:17,-35.1352512157542
17:28:18,-31.214142481631875
17:28:20,-35.35191819563723
17:28:21,-37.57766028986171
17:28:22,-36.44064442988536
17:28:24,-30.851660395404092
17:28:25,-35.411500153591156
17:28:27,-34.970000669518754
17:28:28,-31.484935778222916
17:28:29,-33.294407975310406
17:28:31,-32.64470287400003
17:28:32,-34.343480176441304
17:28:33,-36.4681815305707
17:28:35,-33.62548617749693
17:28:36,-31.687224095014386
17:28:38,-36.128764887906335
17:28:39,-34.999262158510675
17:28:40,-36.506233935245774
17:28:42,-34.479682113205996
17:28:43,-37.16475281243105
17:28:45,-34.97570523260662
17:28:46,-36.68031431819323
17:28:48,-34.13856390371144
17:28:49,-33.37204259260284
17:28:50,-34.412912848391514
17:28:52,-33.1607521810579
17:28:53,-32.71774804754281
17:28:55,-31.689973216206617
17:28:56,-29.653283970375362
17:28:58,-31.171290051057245
17:28:59,-33.502961365057146
17:29:0,-31.59457103852665
17:29:2,-35.065182342987114
17:29:3,-33.67731273466839
17:29:4,-29.855966724599536
17:29:6,-33.69804346620715
17:29:7,-32.8179112883675
17:29:9,-31.647703227435116
17:29:10,-26.57961190881035
17:29:11,-31.445834968958337
17:29:13,-25.481999787329933
17:29:14,-24.19276779786447
17:29:16,-25.690756899782073
17:29:17,-22.554254927682294
17:29:18,-23.847086855018333
17:29:20,-26.427803009423208
17:29:21,-22.133042015682886
17:29:22,-23.07521992442286
17:29:24,-17.11534079342218
17:29:25,-22.5276391288015
17:29:27,-21.114059921232084
17:29:28,-23.157646290641306
17:29:29,-19.89227095744978
17:29:31,-18.604714874852625
17:29:32,-26.154488588291237
17:29:34,-24.378750465893884
17:29:35,-17.418307664559403
17:29:36,-21.547039460090414
17:29:38,-21.184674623706485
17:29:39,-23.48488599205559
17:29:40,-27.4251513737619
17:29:42,-15.743222841827876
17:29:43,-20.774999154227732
17:29:45,-23.715177137723682
17:29:46,-24.283627313284825
17:29:47,-18.4195878593436
17:29:49,-23.76695625888253
17:29:50,-22.278845488147823
17:29:52,-19.680424648929215
17:29:53,-22.335322836497458
17:29:55,-24.781150178634416
17:29:56,-26.442723196879264
17:29:57,-23.70638856161547
17:29:59,-21.24540132505195
17:30:0,-29.45559355659168
17:30:2,-23.58143783929705
17:30:3,-23.13452665099288
17:30:4,-18.991316663647957
17:30:6,-21.140957547329155
17:30:7,-21.51770024643878
17:30:9,-22.665744844984044
17:30:10,-25.026174604773402
17:30:11,-22.15620893252714
17:30:13,-26.89362238255854
17:30:14,-16.924437032143743
17:30:15,-27.512062446714655
17:30:17,-24.689933619429596
17:30:18,-21.57574719941377
17:30:20,-22.161331922341773
17:30:21,-23.370891673744644
17:30:22,-27.236718297184535
17:30:24,-19.754463328573777
17:30:25,-22.270308726100588
17:30:27,-26.631130544728528
17:30:28,-27.155494063561015
17:30:29,-26.18905550609973
17:30:31,-24.43374841560132
17:30:32,-25.652672541383907
17:30:33,-28.050770645865338
17:30:35,-21.580566592818442
17:30:36,-29.436576507368027
17:30:38,-31.18022584883194
17:30:39,-28.070700741397214
17:30:40,-30.53933196021097
17:30:42,-29.535103974249882
17:30:43,-34.53157384824706
17:30:44,-32.08022845128201
17:30:46,-30.19332415620045
17:30:47,-33.12623565315144
17:30:48,-34.49610475150345
17:30:50,-32.181708245190705
17:30:51,-35.92286834797094
17:30:53,-39.587406854574525
17:30:54,-32.94783601145773
17:30:55,-27.307941659465378
17:30:57,-30.005657941009144
17:30:58,-29.708584926503594
17:30:59,-26.73046540745524
17:31:1,-24.81470099338329
17:31:2,-25.161425434499414
17:31:4,-25.000820118210882
17:31:5,-25.035176792459865
17:31:6,-24.343968309945577
17:31:8,-23.16381876922965
17:31:9,-24.019935894217323
